,I_CaII,I_CaII_Rneg,I_CaII_err,I_Ha06,I_Ha06_Rneg,I_Ha06_err,I_NaI,I_NaI_Rneg,I_NaI_err,SNR,bjd,file,instr,obj,rv
102,0.14630163030971255,0.0,0.00040128704788319774,0.11683386133205438,0.0,0.00014302539021228855,0.18439836313004937,0.0,0.00019466382507548388,190.5,2455770.83633624,teste_download/HD192310/HD192310_HARPS/ADP/ADP.2014-09-25T15:32:40.367.fits,HARPS,HD192310,-54192.999999999985
103,0.15560833933027945,0.0,0.0003522036944261129,0.118598549896958,0.0,0.00014282639272150848,0.18415498871381625,0.0,0.00019568374009617265,201.2,2454683.59582445,teste_download/HD192310/HD192310_HARPS/ADP/ADP.2014-09-18T12:12:29.447.fits,HARPS,HD192310,-54192.999999999985
104,0.17422219147964565,0.0,0.00026820641375487346,0.12077228425205092,0.0,0.00010484437006607484,0.1868718975106465,0.0,0.0001370977790968792,289.85,2456437.90503271,teste_download/HD192310/HD192310_HARPS/ADP/ADP.2014-10-06T10:06:23.527.fits,HARPS,HD192310,-54192.999999999985
105,0.16094666323728973,0.0,0.0002850745756166415,0.11874022648013505,0.0,0.00010747252265747896,0.18532790253716566,0.0,0.0001417654221946749,276.9,2456186.59253287,teste_download/HD192310/HD192310_HARPS/ADP/ADP.2014-09-26T16:51:15.803.fits,HARPS,HD192310,-54192.999999999985
106,0.16268533447949685,0.0,0.0003006630638295843,0.11981603855482588,0.0,9.010206624136013e-05,0.19161232115024793,0.0,0.00012200183919953578,322.4,2457661.65747192,teste_download/HD192310/HD192310_HARPS/ADP/ADP.2016-10-01T01:04:26.767.fits,HARPS,HD192310,-54192.999999999985
107,0.15717984017417871,0.0,0.0003478790853472093,0.11875653186843493,0.0,0.00012565244369368568,0.1851968950331407,0.0,0.00016786966815366633,227.55,2456220.57556698,teste_download/HD192310/HD192310_HARPS/ADP/ADP.2014-09-26T16:51:20.850.fits,HARPS,HD192310,-54192.999999999985
108,0.19676719236577372,0.0,0.00036709290798476324,0.12285973864972338,0.0,0.00012847581656313467,0.1833030938546911,0.0,0.00017621610505036688,229.9,2453492.89408413,teste_download/HD192310/HD192310_HARPS/ADP/ADP.2014-10-02T09:59:46.813.fits,HARPS,HD192310,-54192.999999999985
109,0.16979733187809823,0.0,0.00025511199731796734,0.12070774191492233,0.0,7.883774564052792e-05,0.19270140839076505,0.0,0.00010475991738940968,388.8,2457623.66179629,teste_download/HD192310/HD192310_HARPS/ADP/ADP.2016-08-24T01:03:42.543.fits,HARPS,HD192310,-54192.999999999985
110,0.1796004173369316,0.0,0.0003663770806468867,0.12109421217166778,0.0,0.00012887003730686607,0.1829968376253392,0.0,0.00017697533586896258,223.7,2453273.55200752,teste_download/HD192310/HD192310_HARPS/ADP/ADP.2014-10-01T10:23:06.570.fits,HARPS,HD192310,-54192.999999999985
111,0.1596897243096307,0.0,0.00029194360566942175,0.11917468865380951,0.0,0.00010302450446529577,0.18442168812763504,0.0,0.0001365671578270163,278.9,2456190.56995111,teste_download/HD192310/HD192310_HARPS/ADP/ADP.2014-09-26T16:52:30.637.fits,HARPS,HD192310,-54192.999999999985
112,0.18475817819218845,0.0,0.0004470575564365219,0.12234606262904532,0.0,0.0001531415397196287,0.18697266916946478,0.0,0.00020187881958383153,190.2,2456936.56700956,teste_download/HD192310/HD192310_HARPS/ADP/ADP.2014-10-07T14:31:22.823.fits,HARPS,HD192310,-54192.999999999985
113,0.18691778714270516,0.0,0.0002790770632037108,0.12266977873394745,0.0,9.307482357640813e-05,0.19216652018477365,0.0,0.00012146161797937021,342.2,2457263.63593598,teste_download/HD192310/HD192310_HARPS/ADP/ADP.2015-08-29T23:55:42.030.fits,HARPS,HD192310,-54192.999999999985
114,0.18302503785280927,0.0,0.00040933410909429005,0.12095626845567964,0.0,0.00014513095259429708,0.18632582208265802,0.0,0.00019205347155790327,198.3,2456805.79080124,teste_download/HD192310/HD192310_HARPS/ADP/ADP.2014-10-07T08:35:06.967.fits,HARPS,HD192310,-54192.999999999985
115,0.1963421220270217,0.0,0.0011952956427976147,0.12238933586935793,0.0,0.0003820898240316048,0.18243927578351962,0.0,0.0005289646958424304,72.45,2453291.50993593,teste_download/HD192310/HD192310_HARPS/ADP/ADP.2014-10-01T10:21:23.710.fits,HARPS,HD192310,-54192.999999999985
116,0.14492010580720197,0.0,0.00024927042567587064,0.11679645191755175,0.0,0.00010768798065947287,0.18486424653724345,0.0,0.0001424137792805438,282.95,2455495.52970058,teste_download/HD192310/HD192310_HARPS/ADP/ADP.2014-09-24T09:42:18.770.fits,HARPS,HD192310,-54192.999999999985
117,0.16391133501374736,0.0,0.0005082404453950499,0.11931677723669362,0.0,0.000189202380487656,0.18445592905370156,0.0,0.00026265841303704595,149.4,2454316.76483488,teste_download/HD192310/HD192310_HARPS/ADP/ADP.2014-09-17T11:24:16.163.fits,HARPS,HD192310,-54192.999999999985
118,0.18800409306507385,0.0,0.00029714089996142314,0.12224940282220932,0.0,0.00010854366894338405,0.18618182137761335,0.0,0.0001393557212469197,283.0,2456827.85348497,teste_download/HD192310/HD192310_HARPS/ADP/ADP.2014-10-07T08:35:09.660.fits,HARPS,HD192310,-54192.999999999985
119,0.1765417126829744,0.0,0.00024391207811111292,0.12123665627531834,0.0,9.265307957329643e-05,0.19344991560678534,0.0,0.00012165028902991136,348.9,2457252.65405199,teste_download/HD192310/HD192310_HARPS/ADP/ADP.2015-08-18T23:55:51.817.fits,HARPS,HD192310,-54192.999999999985
120,0.15877452594594438,0.0,0.00042580544467553665,0.11922960665425464,0.0,0.00015121750154264778,0.18592131482460852,0.0,0.00020043600699674104,190.95,2456166.72795411,teste_download/HD192310/HD192310_HARPS/ADP/ADP.2014-09-26T16:53:35.353.fits,HARPS,HD192310,-54192.999999999985
121,0.14218691284206358,0.0,0.00028390369428655306,0.11602256245045227,0.0,0.00010674089467400866,0.18280083607443914,0.0,0.00014229262128847778,270.5,2455501.52283656,teste_download/HD192310/HD192310_HARPS/ADP/ADP.2014-09-24T09:42:01.940.fits,HARPS,HD192310,-54192.999999999985
122,0.1460452324736341,0.0,0.0003199688682160492,0.1168218267361116,0.0,0.0001260060474983664,0.18571179799221627,0.0,0.00017128760819744721,226.45,2455446.71999012,teste_download/HD192310/HD192310_HARPS/ADP/ADP.2014-09-24T09:41:53.430.fits,HARPS,HD192310,-54192.999999999985
123,0.14867804940985585,0.0,0.00021302552578414283,0.11697415200089332,0.0,8.489223865106397e-05,0.18137980862250602,0.0,0.00011496019280067317,335.35,2455116.61722996,teste_download/HD192310/HD192310_HARPS/ADP/ADP.2014-09-23T11:00:42.583.fits,HARPS,HD192310,-54192.999999999985
124,0.1419503192609898,0.0,0.0002797505960102699,0.1163569867805162,0.0,0.00010738064112439833,0.18334202294141042,0.0,0.00014285107071610215,271.65,2455501.52670192,teste_download/HD192310/HD192310_HARPS/ADP/ADP.2014-09-24T09:41:58.807.fits,HARPS,HD192310,-54192.999999999985
125,0.17662294237113332,0.0,0.0003173724234326428,0.12136371469480806,0.0,0.0001035181137215134,0.18557620998057894,0.0,0.00013751894795125506,271.2,2456441.88458392,teste_download/HD192310/HD192310_HARPS/ADP/ADP.2014-10-06T10:07:31.500.fits,HARPS,HD192310,-54192.999999999985
126,0.14719721891131035,0.0,0.0003060664104445507,0.11642950479422975,0.0,0.00011898802913075503,0.18484142931409694,0.0,0.0001636469424617182,232.4,2455446.51448353,teste_download/HD192310/HD192310_HARPS/ADP/ADP.2014-09-24T09:44:38.053.fits,HARPS,HD192310,-54192.999999999985
127,0.19740590944867445,0.0,0.00032673363112062343,0.12368906915073195,0.0,9.977731861079259e-05,0.1854451814989992,0.0,0.0001299344629164415,291.6,2456926.65339242,teste_download/HD192310/HD192310_HARPS/ADP/ADP.2014-10-07T13:37:24.287.fits,HARPS,HD192310,-54192.999999999985
128,0.1558030346146802,0.0,0.000399131517053077,0.1187281928529467,0.0,0.00013730134161870234,0.18436463963872643,0.0,0.0001820311712227946,207.65,2456219.58457704,teste_download/HD192310/HD192310_HARPS/ADP/ADP.2014-09-26T16:51:34.553.fits,HARPS,HD192310,-54192.999999999985
129,0.1922285368079277,0.0,0.0002930077776177012,0.12365938410175464,0.0,9.175095007113303e-05,0.1925711857977951,0.0,0.00012007564386640474,339.0,2457267.73233292,teste_download/HD192310/HD192310_HARPS/ADP/ADP.2015-09-03T23:56:05.017.fits,HARPS,HD192310,-54192.999999999985
130,0.19189108554857293,0.0,0.00035219817975633305,0.12301246958848801,0.0,0.0001258446864169586,0.18685894602483566,0.0,0.0001629456276112523,243.15,2456932.56317085,teste_download/HD192310/HD192310_HARPS/ADP/ADP.2014-10-07T14:31:22.670.fits,HARPS,HD192310,-54192.999999999985
131,0.14502426233276985,0.0,0.00026124991395899265,0.11600735192121643,0.0,9.572846707772872e-05,0.18330874395445054,0.0,0.00012955038050375595,294.1,2455492.60717745,teste_download/HD192310/HD192310_HARPS/ADP/ADP.2014-09-24T09:41:17.157.fits,HARPS,HD192310,-54192.999999999985
132,0.18905108044592267,0.0,0.000336107613302524,0.12330954927724384,0.0,0.00012082707844199625,0.18553436466235784,0.0,0.00015564554008028723,250.4,2456872.69949222,teste_download/HD192310/HD192310_HARPS/ADP/ADP.2014-10-07T08:34:37.113.fits,HARPS,HD192310,-54192.999999999985
133,0.15883571068205332,0.0,0.0004173510861656482,0.11923045466792191,0.0,0.00014646410090794719,0.1858494005276276,0.0,0.0001940251961266027,196.85,2456166.72412331,teste_download/HD192310/HD192310_HARPS/ADP/ADP.2014-09-26T16:54:12.897.fits,HARPS,HD192310,-54192.999999999985
134,0.14344149854438992,0.0,0.000409055463870269,0.11638093940325633,0.0,0.0001710584411581041,0.18202247569103594,0.0,0.00023198300521513383,166.55,2455141.49268969,teste_download/HD192310/HD192310_HARPS/ADP/ADP.2014-09-23T11:01:11.470.fits,HARPS,HD192310,-54192.999999999985
135,0.20207027482727838,0.0,0.0004866783928418751,0.12249862457443951,0.0,0.00014190660294281768,0.17845490296793154,0.0,0.00019872994840720797,197.6,2453344.51147425,teste_download/HD192310/HD192310_HARPS/ADP/ADP.2014-10-01T10:20:50.233.fits,HARPS,HD192310,-54192.999999999985
136,0.15594715769420864,0.0,0.0002614539977076181,0.11798650533619659,0.0,9.480350719106266e-05,0.18528497439314695,0.0,0.0001255409328138916,306.25,2456118.83597613,teste_download/HD192310/HD192310_HARPS/ADP/ADP.2014-09-26T16:51:18.570.fits,HARPS,HD192310,-54192.999999999985
137,0.18009261767184112,0.0,0.00033966104865707875,0.12147654590487997,0.0,0.00010639833261098653,0.18697608056860548,0.0,0.00014099451245636166,263.45,2456857.83850103,teste_download/HD192310/HD192310_HARPS/ADP/ADP.2014-10-07T08:35:11.107.fits,HARPS,HD192310,-54192.999999999985
138,0.1936724631182807,0.0,0.00029815956892118034,0.12449081346438826,0.0,9.732644382622532e-05,0.19325734298375158,0.0,0.00012688529453219334,326.45,2457277.67210992,teste_download/HD192310/HD192310_HARPS/ADP/ADP.2015-09-13T02:00:51.150.fits,HARPS,HD192310,-54192.999999999985
139,0.1965759684183664,0.0,0.0005647764800055787,0.12240219053181327,0.0,0.0001813060915481667,0.18240968239808436,0.0,0.0002499262700971723,157.85,2453153.92759861,teste_download/HD192310/HD192310_HARPS/ADP/ADP.2014-10-01T10:21:09.207.fits,HARPS,HD192310,-54192.999999999985
140,0.15929617711107852,0.0,0.0002361097563800239,0.11905314697962356,0.0,9.180104990896122e-05,0.1856297106729885,0.0,0.00011980288997506836,330.95,2456078.8706832,teste_download/HD192310/HD192310_HARPS/ADP/ADP.2014-09-26T16:55:13.693.fits,HARPS,HD192310,-54192.999999999985
141,0.17716808448085306,0.0,0.00020923755967055868,0.1220951400119713,0.0,8.141194105588057e-05,0.19287800149320533,0.0,0.00010606386150359689,406.6,2457632.51498962,teste_download/HD192310/HD192310_HARPS/ADP/ADP.2016-09-02T01:03:45.889.fits,HARPS,HD192310,-54192.999999999985
142,0.1831440968367894,0.0,0.0013700146565505074,0.12102701359660178,0.0,0.000531172851824272,0.18159442020344452,0.0,0.0007221263267953202,57.3,2452948.50259086,teste_download/HD192310/HD192310_HARPS/ADP/ADP.2014-09-29T13:27:20.167.fits,HARPS,HD192310,-54192.999999999985
143,0.14383114941105093,0.0,0.0002728251423820944,0.11664456314257576,0.0,9.662714706657567e-05,0.18391456961216265,0.0,0.00012885868748842386,295.7,2455871.54305672,teste_download/HD192310/HD192310_HARPS/ADP/ADP.2014-09-25T15:36:43.170.fits,HARPS,HD192310,-54192.999999999985
144,0.19297787827386725,0.0,0.0012666635667016788,0.12349860253966906,0.0,0.00039307303527609256,0.18309254788810542,0.0,0.0005459754139325992,69.25,2453291.51100064,teste_download/HD192310/HD192310_HARPS/ADP/ADP.2014-10-01T10:22:24.720.fits,HARPS,HD192310,-54192.999999999985
145,0.172965831484172,0.0,0.0002788238172942752,0.12116058659736909,0.0,8.189000902876622e-05,0.19219450763983278,0.0,0.00010951481829465316,359.8,2457253.76359962,teste_download/HD192310/HD192310_HARPS/ADP/ADP.2015-08-20T08:26:48.477.fits,HARPS,HD192310,-54192.999999999985
146,0.17254552960275643,0.0,0.000347104781119642,0.11982455878297261,0.0,0.00013389115997769943,0.18523146602371188,0.0,0.00017436523875697418,225.65,2456454.86229911,teste_download/HD192310/HD192310_HARPS/ADP/ADP.2014-10-06T10:06:39.587.fits,HARPS,HD192310,-54192.999999999985
147,0.14352973789954537,0.0,0.00024581668905624684,0.11653523588837135,0.0,0.00011049782972554433,0.18356298343506428,0.0,0.00014864514259938384,270.65,2455098.61033465,teste_download/HD192310/HD192310_HARPS/ADP/ADP.2014-09-23T11:01:49.817.fits,HARPS,HD192310,-54192.999999999985
148,0.1465543151010316,0.0,0.00031555863788913704,0.11664282468554041,0.0,0.0001342974452688154,0.18457074030681705,0.0,0.0001823163357236616,217.3,2455045.79771415,teste_download/HD192310/HD192310_HARPS/ADP/ADP.2014-09-23T11:01:17.833.fits,HARPS,HD192310,-54192.999999999985
149,0.17770808554923542,0.0,0.0007915446498354539,0.12172404920216884,0.0,0.0002840175513001745,0.18473064998760028,0.0,0.00039368925875263896,102.45,2453146.85547348,teste_download/HD192310/HD192310_HARPS/ADP/ADP.2014-10-01T10:22:22.413.fits,HARPS,HD192310,-54192.999999999985
